Nom_commune;Code_postal
LES PLANS;34700
RESTINCLIERES;34160
ROUET;34380
ST CLEMENT DE RIVIERE;34980
ST FELIX DE LODEZ;34725
ST GELY DU FESC;34980
ST GENIES DE VARENSAL;34610
ST GERVAIS SUR MARE;34610
ST GUIRAUD;34725
ST HILAIRE DE BEAUVOIR;34160
ST JEAN DE CUCULLES;34270
ST MARTIN DE LONDRES;34380
ST PIERRE DE LA FAGE;34520
ST SATURNIN DE LUCIAN;34725
ST THIBERY;34630
USCLAS DU BOSC;34700
VAILHAN;34320
VAILHAUQUES;34570
VALFLAUNES;34270
VERARGUES;34400
VILLEMAGNE L ARGENTIERE;34600
VILLETELLE;34400
VIOLS EN LAVAL;34380
LA GRANDE MOTTE;34280
ANTRAIN;35560
ARBRISSEL;35130
ARGENTRE DU PLESSIS;35370
AUBIGNE;35250
BAGUER PICAN;35120
BETTON;35830
BOISTRUDAN;35150
BONNEMAIN;35270
BRETEIL;35160
BROUALAN;35120
CHANTELOUP;35150
CHANTEPIE;35135
LA CHAPELLE ERBREE;35500
CHARTRES DE BRETAGNE;35131
LE CHATELLIER;35133
CHATILLON EN VENDELAIS;35210
CHEVAIGNE;35250
COMBOURTILLE;35210
LE FERRE;35420
LA FRESNAIS;35111
GRAND FOUGERAY;35390
LA GUERCHE DE BRETAGNE;35130
JANZE;35150
LANDEAN;35133
LONGAULNAY;35190
LE LOROUX;35133
LOUVIGNE DU DESERT;35420
MARPIRE;35220
MAURE DE BRETAGNE;35330
MONDEVERT;35370
MONT DOL;35120
MONTERFIL;35160
MONTFORT SUR MEU;35160
MONTREUIL DES LANDES;35210
MONTREUIL SUR ILLE;35440
MOUSSE;35130
NOYAL SOUS BAZOUGES;35560
PARCE;35210
PARTHENAY DE BRETAGNE;35850
POLIGNE;35320
QUEDILLAC;35290
STE ANNE SUR VILAINE;35390
ST AUBIN DES LANDES;35500
ST COULOMB;35350
ST GONLAY;35750
ST GUINOUX;35430
ST JACQUES DE LA LANDE;35136
ST JOUAN DES GUERETS;35430
ST LEGER DES PRES;35270
ST MARCAN;35120
ST MELOIR DES ONDES;35350
ST PERAN;35380
ST PIERRE DE PLESGUEN;35720
SAULNIERES;35320
SERVON SUR VILAINE;35530
TEILLAY;35620
LE TIERCENT;35460
TREVERIEN;35190
ANJOUIN;36210
ARGENTON SUR CREUSE;36200
ARGY;36500
LE BLANC;36300
BOMMIERS;36120
BONNEUIL;36310
BELLE ET HOULLEFORT;62142
BELLONNE;62490
BERMICOURT;62130
BEUGNATRE;62450
BEZINGHEM;62650
BIENVILLERS AU BOIS;62111
BLENDECQUES;62575
BOIRY ST MARTIN;62175
BOISJEAN;62170
BOMY;62960
BOUBERS SUR CANCHE;62270
BOUQUEHAULT;62340
BOURNONVILLE;62240
BREBIERES;62117
BRIMEUX;62170
BRUAY LA BUISSIERE;62700
BUNEVILLE;62130
BUS;62124
CAFFIERS;62132
CAGNICOURT;62182
CAMBLAIN L ABBE;62690
CAMPAGNE LES GUINES;62340
CAMPIGNEULLES LES PETITES;62170
CARLY;62830
CAUCOURT;62150
CAUMONT;62140
CAVRON ST MARTIN;62140
CLENLEU;62650
COLLINE BEAUMONT;62180
CONTEVILLE LES BOULOGNE;62126
CORBEHEM;62112
COULOMBY;62380
COUPELLE NEUVE;62310
COUPELLE VIEILLE;62310
DAINVILLE;62000
DENIER;62810
DESVRES;62240
DIEVAL;62460
DROCOURT;62320
ECLIMEUX;62770
ECOUST ST MEIN;62128
ECQUES;62129
ECUIRES;62170
ELNES;62380
ENQUIN LES MINES;62145
EPS;62134
ESTREE CAUCHY;62690
ESTREELLES;62170
ETAING;62156
ETRUN;62161
FAMPOUX;62118
FARBUS;62580
FESTUBERT;62149
FLECHIN;62960
FLERS;62270
FRESNICOURT LE DOLMEN;62150
FRESSIN;62140
GOUY SOUS BELLONNE;62112
GRINCOURT LES PAS;62760
GUINES;62340
HABARCQ;62123
HALINGHEN;62830
HALLINES;62570
HAM EN ARTOIS;62190
HAUTE AVESNES;62144
HAUT LOQUIN;62850
HENINEL;62128
HENIN SUR COJEUL;62128
LA HERLIERE;62158
HERLIN LE SEC;62130
HERMIN;62150
HERNICOURT;62130
HEUCHIN;62134
HEURINGHEM;62575
HOUCHIN;62620
HOULLE;62910
HOUVIN HOUVIGNEUL;62270
HUMIERES;62130
IZEL LES HAMEAU;62690
LANDRETHUN LE NORD;62250
LAVENTIE;62840
LEPINE;62170
LESTREM;62136
LEULINGHEN BERNES;62250
LIERES;62190
LINGHEM;62120
LOCON;62400
LA LOGE;62140
LOISON SOUS LENS;62218
MAMETZ;62120
MARANT;62170
MARLES LES MINES;62540
MAROEUIL;62161
MAZINGHEM;62120
NIELLES LES BLEQUIN;62380
LOUEUSE;60380
MAIGNELAY MONTIGNY;60420
MAREST SUR MATZ;60490
MAYSEL;60660
MENEVILLERS;60420
MERU;60110
LE MESNIL CONTEVILLE;60210
LE MESNIL SUR BULLES;60130
MONNEVILLE;60240
MONTLOGNON;60300
MORLINCOURT;60400
MUIRANCOURT;60640
NERY;60320
NEUILLY EN THELLE;60530
NEUILLY SOUS CLERMONT;60290
NEUVILLE BOSC;60119
LA NEUVILLE D AUMONT;60790
LA NEUVILLE ROY;60190
OROER;60510
PAILLART;60120
PIERREFITTE EN BEAUVAISIS;60112
PLAILLY;60128
LE PLESSIER SUR BULLES;60130
LE PLOYRON;60420
PONTOISE LES NOYON;60400
POUILLY;60790
PUISEUX EN BRAY;60850
PUITS LA VALLEE;60480
LE QUESNEL AUBRY;60480
REILLY;60240
REUIL SUR BRECHE;60480
RIBECOURT DRESLINCOURT;60170
ROMESCAMPS;60220
ROUVILLE;60800
ROUVRES EN MULTIEN;60620
ROYAUCOURT;60420
ROYE SUR MATZ;60310
SACY LE GRAND;60700
ST AUBIN EN BRAY;60650
ST CREPIN AUX BOIS;60170
ST LEGER AUX BOIS;60170
ST MARTIN LE NOEUD;60000
ST OMER EN CHAUSSEE;60860
ST PIERRE LES BITRY;60350
ST SAMSON LA POTERIE;60220
SOMMEREUX;60210
TARTIGNY;60120
THIESCOURT;60310
THIEULOY ST ANTOINE;60210
THIEUX;60480
THOUROTTE;60150
THURY EN VALOIS;60890
TROISSEREUX;60112
VARESNES;60400
VARINFROY;60890
VENETTE;60280
LA VILLENEUVE SOUS THURY;60890
VILLERS ST BARTHELEMY;60650
VILLERS ST FRAMBOURG;60810
WACQUEMOULIN;60420
WAVIGNIES;60130
APPENAI SOUS BELLEME;61130
ARGENTAN;61200
AUBRY LE PANTHOU;61120
AUGUAISE;61270
AUNOU SUR ORNE;61500
AVRILLY;61700
BOECE;61560
BOITRON;61500
BONSMOULINS;61380
CAHAN;61430
CAMEMBERT;61120
CARROUGES;61320
CERISE;61000
CERISY BELLE ETOILE;61100
CHAILLOUE;61500
CHAMPEAUX SUR SARTHE;61560
CHAMP HAUT;61240
LA CHAPELLE MONTLIGEON;61400
CONDE SUR SARTHE;61250
COULMER;61230
LA COULONCHE;61220
CROUTTES;61120
CUISSAI;61250
ECHALOU;61440
ECHAUFFOUR;61370
EXMES;61310
GUERIN;47250
HOUEILLES;47420
JUSIX;47180
LABASTIDE CASTEL AMOUROUX;47250
LALANDUSSE;47330
LAPARADE;47260
LAPERCHE;47800
LAVARDAC;47230
LEDAT;47300
LOUBES BERNAC;47120
LUSIGNAN PETIT;47360
MADAILLAN;47360
MONBAHUS;47290
MONHEURT;47160
MONTAURIOL;47330
MONTAYRAL;47500
MONTESQUIEU;47130
MONTETON;47120
NICOLE;47190
PARDAILLAN;47120
PAULHIAC;47150
POMPOGNE;47420
PUJOLS;47300
RIVES;47210
ST CAPRAIS DE LERM;47270
ST COLOMB DE LAUZUN;47410
ST MARTIN CURTON;47700
STE MAURE DE PEYRIAC;47170
ST MAURICE DE LESTAPEL;47290
ST MAURIN;47270
ST PASTOUR;47290
ST PIERRE DE BUZET;47160
ST PIERRE DE CLAIRAC;47270
ST PIERRE SUR DROPT;47120
ST SARDOS;47360
ST SIXTE;47220
ST SYLVESTRE SUR LOT;47140
ST URCISSE;47270
LA SAUVETAT DE SAVERES;47270
SAUVETERRE LA LEMANCE;47500
SAVIGNAC DE DURAS;47120
SENESTIS;47430
SEYCHES;47350
SOUMENSAC;47120
LE TEMPLE SUR LOT;47110
TONNEINS;47400
TREMONS;47140
VILLENEUVE DE DURAS;47120
ARZENC D APCHER;48310
ARZENC DE RANDON;48170
PIED DE BORNE;48800
BALSIEGES;48000
LE BORN;48000
CHASTANIER;48300
LA CHAZE DE PEYRE;48130
LE COLLET DE DEZE;48160
ESTABLES;48700
LA FAGE ST JULIEN;48200
GRANDVALS;48260
JULIANGES;48140
LAJO;48120
LANGOGNE;48300
MALBOUZON;48270
LA MALENE;48210
MAS D ORCIERES;48190
BOURGS SUR COLAGNE;48100
NOALHAC;48310
PELOUSE;48000
PREVENCHERES;48800
RECOULES DE FUMAS;48100
LE RECOUX;48500
RIEUTORT DE RANDON;48700
ST BONNET DE MONTAUROUX;48600
ST CHELY D APCHER;48200
STE COLOMBE DE PEYRE;48130
ST ETIENNE DU VALDONNEZ;48000
ST GERMAIN DE CALBERTE;48370
ST JUERY;48310
ST LAURENT DE VEYRES;48310
SERVIERES;48000
BECON LES GRANITS;49370
BOUCHEMAINE;49080
BOUILLE MENARD;49520
BREZE;49260
BRIGNE;49700
BROSSAY;49700
BOISNEY;27800
BOISSET LES PREVANCHES;27120
BOISSY LAMBERVILLE;27300
BOSGUERARD DE MARCOUVILLE;27520
BOURG BEAUDOUIN;27380
BOURNEVILLE STE CROIX;27500
BOURTH;27580
BRETAGNOLLES;27220
BROSVILLE;27930
CANAPPEVILLE;27400
CAUGE;27180
CHAMBRAY;27120
CHERONVILLIERS;27250
COUDRES;27220
COURCELLES SUR SEINE;27940
CRASVILLE;27400
CROISY SUR EURE;27120
CLEF VALLEE D EURE;27490
LES DAMPS;27340
DAUBEUF PRES VATTEVILLE;27430
DOUAINS;27120
DOUDEAUVILLE EN VEXIN;27150
ETREPAGNY;27150
EZY SUR EURE;27530
LE FAVRIL;27230
FONTAINE L ABBE;27470
FONTAINE LA LOUVET;27230
FONTAINE SOUS JOUY;27120
GISORS;27140
GLOS SUR RISLE;27290
GOUPILLIERES;27170
GRAINVILLE;27380
GRAND CAMP;27270
HARQUENCY;27700
LA HAYE AUBREE;27350
LA HAYE DE ROUTOT;27350
LA HAYE DU THEIL;27370
LA HAYE ST SYLVESTRE;27330
HENNEZIS;27700
HERQUEVILLE;27430
HEUDICOURT;27860
HEUDREVILLE EN LIEUVIN;27230
HEUDREVILLE SUR EURE;27400
HONGUEMARE GUENOUVILLE;27310
ILLEVILLE SUR MONTFORT;27290
IRREVILLE;27930
JUIGNETTES;27250
JUMELLES;27220
LIEUREY;27560
LOUVERSEY;27190
LYONS LA FORET;27480
MARAIS VERNIER;27680
MARBEUF;27110
MARTAINVILLE;27210
MESNIL SOUS VIENNE;27150
MISEREY;27930
MONTAURE;27400
MUIDS;27430
MUZY;27650
NEAUFLES ST MARTIN;27830
NEUILLY;27730
PERRUEL;27910
LE PLANQUAY;27230
PRESSAGNY L ORGUEILLEUX;27510
PUCHAY;27150
QUATREMARE;27400
RICHEVILLE;27420
ROMILLY SUR ANDELLE;27610
ROUGEMONTIERS;27350
ST AQUILIN DE PACY;27120
ST ETIENNE DU VAUVRAY;27430
ST GEORGES DU MESNIL;27560
ST GERMAIN DE PASQUIER;27370
ST GERMAIN DES ANGLES;27930
ST GERMAIN LA CAMPAGNE;27230
ST LAURENT DU TENCEMENT;27390
STE OPPORTUNE LA MARE;27680
STE MARIE D ATTEZ;27160
ST OUEN DES CHAMPS;27680
ST PIERRE DE BAILLEUL;27920
ST PIERRE LA GARENNE;27600
ST VICTOR D EPINE;27800
LA CHAMPENOISE;36100
CHASSENEUIL;36800
CHAVIN;36200
CHAZELET;36170
CHEZELLES;36500
CLERE DU BOIS;36700
ECUEILLE;36240
FONTGUENAND;36600
FRANCILLON;36110
GEHEE;36240
GOURNAY;36230
LINGE;36220
LINIEZ;36150
LOURDOUEIX ST MICHEL;36140
LUCAY LE LIBRE;36150
LUCAY LE MALE;36360
LURAIS;36220
LUREUIL;36220
LYE;36600
LE MAGNY;36400
MAILLET;36340
MAUVIERES;36370
MENETOU SUR NAHON;36210
LE MENOUX;36200
MERIGNY;36220
MEZIERES EN BRENNE;36290
MIGNY;36260
MONTCHEVRIER;36140
MONTIPOURET;36230
MOULINS SUR CEPHONS;36110
ORSENNES;36190
PALLUAU SUR INDRE;36500
LE PECHEREAU;36200
PERASSAY;36160
BADECON LE PIN;36200
LE POINCONNET;36330
LE PONT CHRETIEN CHABENET;36800
POULIGNY ST PIERRE;36300
PREUILLY LA VILLE;36220
ST CHARTIER;36400
ST PIERRE DE JARDS;36260
SARZAY;36230
THEVET ST JULIEN;36400
LE TRANGER;36700
URCIERS;36160
VENDOEUVRES;36500
VEUIL;36600
VILLEGOUIN;36500
VILLENTROIS;36600
ANCHE;37500
ASSAY;37120
AVON LES ROCHES;37220
BARROU;37350
LE BOULAY;37110
BRAYE SUR MAULNE;37330
BRIDORE;37600
CANDES ST MARTIN;37500
CHAMBRAY LES TOURS;37170
CHANCEAUX PRES LOCHES;37600
CHATEAU LA VALLIERE;37330
CHAUMUSSAY;37350
CHOUZE SUR LOIRE;37140
CORMERY;37320
COURCOUE;37120
DIERRE;37150
DRACHE;37800
EPEIGNE SUR DEME;37370
FRANCUEIL;37150
LE GRAND PRESSIGNY;37350
DESCARTES;37160
HUISMES;37420
INGRANDES DE TOURAINE;37140
JAULNAY;37120
LANGEAIS;37130
LOUESTAULT;37370
MARCILLY SUR VIENNE;37800
MONTS;37260
NOYANT DE TOURAINE;37800
PARCAY SUR VIENNE;37220
PAULMY;37350
PERRUSSON;37600
RILLY SUR VIENNE;37220
LA ROCHE CLERMAULT;37500
SACHE;37190
ST ANTOINE DU ROCHER;37360
ST EPAIN;37800
ST GENOUPH;37510
SORIGNY;37250
SUBLAINES;37310
LA TOUR ST GELIN;37120
NOEUX LES MINES;62290
NORTKERQUE;62370
OURTON;62460
PARENTY;62650
PIHEM;62570
PLOUVAIN;62118
LE PONCHEL;62390
QUERCAMPS;62380
QUESQUES;62240
QUIERY LA MOTTE;62490
QUIESTEDE;62120
RANG DU FLIERS;62180
RECQUES SUR HEM;62890
ROEUX;62118
ROUGEFAY;62390
ROUSSENT;62870
ROUVROY;62320
SAILLY EN OSTREVENT;62490
ST ETIENNE AU MONT;62360
ST INGLEVERT;62250
ST MARTIN LEZ TATINGHEM;62500
ST MARTIN CHOQUEL;62240
ST MICHEL SOUS BOIS;62650
ST OMER;62500
ST OMER CAPELLE;62162
SALLAUMINES;62430
SAMER;62830
SANGATTE;62231
SENLECQUES;62240
SOUASTRE;62111
SOUCHEZ;62153
THELUS;62580
THIEMBRONNE;62560
LA THIEULOYE;62130
TILLOY LES HERMAVILLE;62690
TUBERSENT;62630
VACQUERIETTE ERQUIERES;62140
VAUDRICOURT;62131
VAULX VRAUCOURT;62159
VIEILLE CHAPELLE;62136
WAILLY;62217
WAILLY BEAUCAMP;62170
WARLUS;62123
WAVRANS SUR L AA;62380
WIERRE EFFROY;62720
WISMES;62380
WITTES;62120
AMBERT;63600
ANTOINGT;63340
APCHAT;63420
ARLANC;63220
AUBUSSON D AUVERGNE;63120
AULNAT;63510
AUZAT LA COMBELLE;63570
AYDAT;63970
BANSAT;63570
BERTIGNAT;63480
BESSE ET ST ANASTAISE;63610
BLOT L EGLISE;63440
BRASSAC LES MINES;63570
LE BREUIL SUR COUZE;63340
BROMONT LAMOTHE;63230
BROUSSE;63490
BUSSEOL;63270
BUSSIERES ET PRUNS;63260
BUXIERES SOUS MONTAIGUT;63700
CEBAZAT;63118
CHAMPEIX;63320
CHANAT LA MOUTEYRE;63530
CHANONAT;63450
LA CHAPELLE MARCOUSSE;63420
CHASTREIX;63680
CHAURIAT;63117
LE CHEIX;63200
CHIDRAC;63320
CLERLANDE;63720
COMBRONDE;63460
COUDES;63114
COURNOLS;63450
COURNON D AUVERGNE;63800
AULHAT FLAT;63500
GIGNAT;63340
LA GODIVELLE;63850
GRANDEYROLLES;63320
ISSERTEAUX;63270
JOZERAND;63460
JUMEAUX;63570
LACHAUX;63290
LAPEYROUSE;63700
LEMPTY;63190
MADRIAT;63340
MALAUZAT;63200
MALINTRAT;63510
MARINGUES;63350
LES MARTRES D ARTIERE;63430
LES MARTRES DE VEYRE;63730
MARTRES SUR MORGE;63720
FERRIERES LA VERRERIE;61390
LA FRESNAIE FAYEL;61230
GACE;61230
GAPREE;61390
LES GENETTES;61270
LE GRAIS;61600
HELOUP;61250
L HOME CHAMONDOT;61290
IRAI;61190
JUVIGNY SUR ORNE;61200
LALACELLE;61320
LALEU;61170
LIVAIE;61420
LONRAI;61250
LOUGE SUR MAIRE;61150
MARCHEMAISONS;61170
MEHOUDIN;61410
LE MELE SUR SARTHE;61170
MENIL HERMEI;61210
MENIL HUBERT EN EXMES;61230
MENIL HUBERT SUR ORNE;61430
LE MENIL SCELLEUR;61320
MONTMERREI;61570
MONT ORMEL;61160
MONTSECRET CLAIREFOUGERE;61800
MOUTIERS AU PERCHE;61110
NEUILLY LE BISSON;61250
OMMOY;61160
ORGERES;61230
ORIGNY LE ROUX;61130
PARFONDEVAL;61400
PLANCHES;61370
LE PLANTIS;61170
POINTEL;61220
ST ANDRE DE BRIOUZE;61220
ST ANDRE DE MESSEI;61440
ST CYR LA ROSIERE;61130
ST DENIS SUR HUISNE;61400
ST EVROULT NOTRE DAME DU BOIS;61550
STE GAUBURGE STE COLOMBE;61370
ST HILAIRE LA GERARD;61500
ST HILAIRE SUR ERRE;61340
STE HONORINE LA CHARDONNE;61430
ST JULIEN SUR SARTHE;61170
STE MARIE LA ROBERT;61320
ST MARS D EGRENNE;61350
ST MARTIN D ECUBLEI;61300
ST MARTIN DU VIEUX BELLEME;61130
ST MARTIN L AIGUILLON;61320
ST MAURICE LES CHARENCEY;61190
ST NICOLAS DE SOMMAIRE;61550
STE OPPORTUNE;61100
ST PIERRE DU REGARD;61790
ST PIERRE LA RIVIERE;61310
ST SAUVEUR DE CARROUGES;61320
LA SELLE LA FORGE;61100
SERIGNY;61130
SOLIGNY LA TRAPPE;61380
BAGNOLES DE L ORNE NORMANDIE;61140
TREMONT;61390
LA TRINITE DES LAITIERS;61230
TRUN;61160
ACHIET LE PETIT;62121
ACQUIN WESTBECOURT;62380
AGNY;62217
AMBRICOURT;62310
AMES;62190
ANGRES;62143
ANNAY;62880
AUBIN ST VAAST;62140
AUCHY LES MINES;62138
AUMERVAL;62550
AVESNES LE COMTE;62810
AVROULT;62560
BAILLEULMONT;62123
BAINCTHUN;62360
BAPAUME;62450
BARASTRE;62124
BASSEUX;62123
BAVINCOURT;62158
BEAUDRICOURT;62810
BEAUFORT BLAVINCOURT;62810
BEAUMERIE ST MARTIN;62170
BERNEVILLE;62123
CANDE;49440
CHACE;49400
CHALONNES SOUS LE LUDE;49490
CHAMPIGNE;49330
OREE D ANJOU;49270
LA CHAPELLE ST LAUD;49140
COMBREE;49520
CONCOURSON SUR LAYON;49700
CORON;49690
DISTRE;49400
ETRICHE;49330
FONTEVRAUD L ABBAYE;49590
GRUGE L HOPITAL;49520
L HOTELLERIE DE FLEE;49500
HUILLE;49430
JUVARDEIL;49330
LEZIGNE;49430
LUIGNE;49320
MARANS;49500
MARTIGNE BRIAND;49540
MAULEVRIER;49360
LE MAY SUR EVRE;49122
LA MENITRE;49250
MONTIGNE LES RAIRIES;49430
MONTILLIERS;49310
NOYANT;49490
NOYANT LA GRAVOYERE;49520
PARCAY LES PINS;49390
LA PREVIERE;49420
ROCHEFORT SUR LOIRE;49190
ST JEAN DE LA CROIX;49130
ST JEAN DES MAUVRETS;49320
ST JUST SUR DIVE;49260
ST MACAIRE DU BOIS;49260
ST MARTIN DU FOUILLOUX;49170
ST REMY LA VARENNE;49250
ST SATURNIN SUR LOIRE;49320
VERRIERES EN ANJOU;49480
SCEAUX D ANJOU;49330
SEGRE;49500
SERMAISE;49140
TREMENTINES;49340
LES ULMES;49700
VARENNES SUR LOIRE;49730
VERRIE;49400
VEZINS;49340
AGNEAUX;50180
ANNEVILLE SUR MER;50560
ANNOVILLE;50660
AUCEY LA PLAINE;50170
AUDERVILLE;50440
AUMEVILLE LESTRE;50630
BARENTON;50720
BARFLEUR;50760
LA BARRE DE SEMILLY;50810
BENOITVILLE;50340
LA BONNEVILLE;50360
BREVANDS;50500
BROUAINS;50150
BUAIS LES MONTS;50640
CANVILLE LA ROCQUE;50580
CARENTAN LES MARAIS;50480
CARNEVILLE;50330
CARQUEBUT;50480
CHAMPREPUS;50800
CHASSEGUEY;50520
CHERBOURG EN COTENTIN;50100
SASSEY;27930
THIBERVILLE;27230
THIBOUVILLE;27800
LE TILLEUL LAMBERT;27110
TOCQUEVILLE;27500
LE TORPT;27210
TOSTES;27340
TROUVILLE LA HAULE;27680
VANNECROCQ;27210
VATTEVILLE;27430
VAUX SUR EURE;27120
VERNEUIL SUR AVRE;27130
LE VIEIL EVREUX;27930
ALLAINES MERVILLIERS;28310
ARDELLES;28170
BEAUMONT LES AUTELS;28480
LA CHAPELLE FORAINVILLIERS;28500
CHARTAINVILLIERS;28130
CHATAINCOURT;28270
CHUISNES;28190
COLTAINVILLE;28300
COUDRECEAU;28400
COURBEHAYE;28140
CROISILLES;28210
LA CROIX DU PERCHE;28480
DAMPIERRE SOUS BROU;28160
DREUX;28100
ECLUZELLES;28500
EPEAUTROLLES;28120
ERMENONVILLE LA PETITE;28120
PLOMBIERES LES BAINS;88370
PONT LES BONFAYS;88260
POUXEUX;88550
RAON AUX BOIS;88220
RAVES;88520
REBEUVILLE;88300
REGNEY;88450
REMIREMONT;88200
REMOVILLE;88170
ROMONT;88700
ROVILLE AUX CHENES;88700
ST MAURICE SUR MORTAGNE;88700
ST PRANCHER;88500
SENONGES;88260
SEROCOURT;88320
SIONNE;88630
CAPAVENIR VOSGES;88150
THEY SOUS MONTFORT;88800
LES THONS;88410
THUILLIERES;88260
UZEMAIN;88220
LA VACHERESSE ET LA ROUILLIE;88140
VELOTTE ET TATIGNECOURT;88270
VERVEZELLE;88600
VILLE SUR ILLON;88270
VILLONCOURT;88150
VIMENIL;88600
VINCEY;88450
WISEMBACH;88520
ZINCOURT;88330
AIGREMONT;89800
ANCY LE FRANC;89160
ANNEOT;89200
APPOIGNY;89380
ARGENTENAY;89160
ARGENTEUIL SUR ARMANCON;89160
BAGNEAUX;89190
BAON;89430
BAZARNES;89460
BEAUVOIR;89240
LA BELLIOLE;89150
BEON;89410
BLANNAY;89200
CARISEY;89360
CEZY;89410
LA CHAPELLE VAUPELTEIGNE;89800
CHATEL GERARD;89310
CHAUMOT;89500
CISERY;89420
LES CLERIMOIS;89190
COURTOIS SUR YONNE;89100
VERETZ;37270
VILLAINES LES ROCHERS;37190
VILLIERS AU BOUIN;37330
VOU;37240
L ALBENC;38470
ALLEVARD;38580
ANNOISIN CHATELANS;38460
ARANDON;38510
AURIS;38142
LA BALME LES GROTTES;38390
BEAUCROISSANT;38140
BEAUVOIR EN ROYANS;38160
BESSE;38142
BIVIERS;38330
BRESSIEUX;38870
BRIE ET ANGONNES;38320
LA BUISSIERE;38530
CHABONS;38690
CHANTESSE;38470
CHAPAREILLAN;38530
CHARANTONNAY;38790
CHARAVINES;38850
CHARVIEU CHAVAGNEUX;38230
CHASSIGNIEU;38730
CHATEAUVILAIN;38300
CHEYSSIEU;38550
CHICHILIANNE;38930
CHOLONGE;38220
CHONAS L AMBALLAN;38121
ENGINS;38360
EYBENS;38320
GIERES;38610
GILLONNAY;38260
LE GRAND LEMPS;38690
GRANIEU;38490
HIERES SUR AMBY;38118
JANNEYRIAS;38280
JARRIE;38560
LAFFREY;38220
LAVALDENS;38350
MARCIEU;38350
MARCILLOLES;38260
MASSIEU;38620
MEYSSIEZ;38440
MIRIBEL LES ECHELLES;38380
MOIDIEU DETOURBE;38440
MONESTIER D AMBEL;38970
LE MONESTIER DU PERCY;38930
MONTFERRAT;38620
LA MOTTE D AVEILLANS;38770
MOTTIER;38260
NANTES EN RATIER;38350
PANOSSAS;38460
PENOL;38260
PORCIEU AMBLAGNIEU;38390
PREBOIS;38710
PRESLES;38680
PROVEYSIEUX;38120
LA RIVIERE;38210
ROUSSILLON;38150
STE AGNES;38190
ST ALBIN DE VAULSERRE;38480
STE BLANDINE;38110
ST ETIENNE DE CROSSEY;38960
ST JEAN D AVELANNE;38480
ST JEAN DE MOIRANS;38430
ST JOSEPH DE RIVIERE;38134
ST JULIEN DE RAZ;38134
ST JUST CHALEYSSIN;38540
ST MARCELLIN;38160
STE MARIE D ALLOIX;38660
ST MAURICE EN TRIEVES;38930
ST MAURICE L EXIL;38550
ST NICOLAS DE MACHERIN;38500
ST NIZIER DU MOUCHEROTTE;38250
ST PAUL D IZEAUX;38140
ST SIMEON DE BRESSIEUX;38870
SERMERIEU;38510
SEYSSUEL;38200
SOLEYMIEU;38460
LA SONE;38840
LE TOUVET;38660
TREMINIS;38710
TREPT;38460
LA TRONCHE;38700
TULLINS;38210
VELANNE;38620
VEYSSILIEU;38460
VIF;38450
MAZOIRES;63420
MEDEYROLLES;63220
MEILHAUD;63320
MOISSAT;63190
MONTAIGUT;63700
MUROL;63790
NESCHERS;63320
NEUF EGLISE;63560
NONETTE ORSONNETTE;63340
OLLIERGUES;63880
OLMET;63880
ORCIVAL;63210
PICHERANDE;63113
PIONSAT;63330
PLAUZAT;63730
PONT DU CHATEAU;63430
QUEUILLE;63780
LA RENAUDIE;63930
ROCHE CHARLES LA MAYRAND;63420
LA ROCHE NOIRE;63800
ST ALYRE D ARLANC;63220
ST ALYRE ES MONTAGNE;63420
ST AMANT TALLENDE;63450
ST BONNET LE BOURG;63630
STE CHRISTINE;63390
ST ELOY LA GLACIERE;63890
ST ELOY LES MINES;63700
ST GENES CHAMPANELLE;63122
BIDING;57660
BINING;57410
BLIES GUERSVILLER;57200
BOUSBACH;57460
BOUSSE;57310
BOUSTROFF;57380
BROUDERDORFF;57565
BUDING;57920
BUDLING;57970
CARLING;57490
CHANVILLE;57580
CHEMINOT;57420
COINCY;57530
COIN LES CUVRY;57420
COLLIGNY;57530
COLMEN;57320
CONDE NORTHEN;57220
CUTTING;57260
DANNE ET QUATRE VENTS;57370
DIFFEMBACH LES HELLIMER;57660
DISTROFF;57925
EBLANGE;57220
ERCHING;57720
ETTING;57412
FAILLY;57640
FAULQUEMONT;57380
FLOCOURT;57580
FOULIGNY;57220
FRANCALTROFF;57670
FRAQUELFING;57790
FREISTROFF;57320
FRIBOURG;57810
GARREBOURG;57820
GERBECOURT;57170
GONDREXANGE;57815
GUEBESTROFF;57260
GUEBLING;57260
GUENANGE;57310
GUESSLING HEMERING;57380
HALLERING;57690
HANGVILLER;57370
HARGARTEN AUX MINES;57550
HAYANGE;57700
HELLERING LES FENETRANGE;57930
HELLIMER;57660
HENRIDORFF;57820
HERTZING;57830
HESSE;57400
HETTANGE GRANDE;57330
HILBESHEIM;57400
HOSTE;57510
HUNDLING;57990
HUNTING;57480
ILLANGE;57970
IPPLING;57990
JUVILLE;57590
KERLING LES SIERCK;57480
KOENIGSMACKER;57970
LAMBACH;57410
LAUDREFANG;57385
LEYVILLER;57660
LINDRE HAUTE;57260
LONGEVILLE LES METZ;57050
LUBECOURT;57170
MACHEREN;57730
BETHUNE;62400
BIACHE ST VAAST;62118
BIHUCOURT;62121
BILLY MONTIGNY;62420
BIMONT;62650
BLANGERVAL BLANGERMONT;62270
BOFFLES;62390
BOIRY NOTRE DAME;62156
BOUVIGNY BOYEFFLES;62172
BOYELLES;62128
BREVILLERS;62140
